Date,close
2019022713:40:00,288.82
2019022713:45:00,288.76
2019022713:50:00,288.7
2019022713:55:00,288.7
2019022714:00:00,288.7
2019022714:05:00,288.7
2019022714:10:00,288.7
2019022714:15:00,288.7
2019022714:20:00,288.8
2019022714:25:00,288.76
2019022714:30:00,288.64
2019022714:35:00,288.7
2019022714:40:00,288.8
2019022714:45:00,288.66
2019022714:50:00,288.66
2019022714:55:00,288.64
2019022721:10:00,288.8
2019022721:15:00,288.7
2019022721:20:00,288.56
2019022721:25:00,288.4
2019022721:30:00,288.44
2019022721:35:00,288.36
2019022721:40:00,288.2
2019022721:45:00,288.3
2019022721:50:00,288.2
2019022721:55:00,288.3
2019022722:00:00,288.26
2019022722:05:00,288
2019022722:10:00,288.12
2019022722:15:00,287.96
2019022722:20:00,288
2019022722:25:00,287.96
2019022722:30:00,288
2019022722:35:00,287.96
2019022722:40:00,287.74
2019022722:45:00,287.86
2019022722:50:00,287.54
2019022722:55:00,287.7
2019022723:00:00,287.7
2019022723:05:00,287.86
2019022723:10:00,287.82
2019022723:15:00,287.96
2019022723:20:00,287.9
2019022723:25:00,288
2019022723:30:00,287.96
2019022723:35:00,287.86
2019022723:40:00,287.96
2019022723:45:00,288.16
2019022723:50:00,288
2019022723:55:00,288.02
2019022800:00:00,287.9
2019022809:05:00,286.8
2019022809:15:00,286.66
2019022809:20:00,286.64
2019022809:25:00,286.62
2019022809:30:00,286.46
2019022809:35:00,286.36
2019022809:40:00,286.06
2019022809:45:00,286.24
2019022809:50:00,286.24
2019022809:55:00,286.3
2019022810:00:00,286.36
2019022810:05:00,286.4
2019022810:10:00,286.36
2019022810:15:00,286.3
2019022810:35:00,286.44
2019022810:40:00,286.4
2019022810:45:00,286.42
2019022810:50:00,286.46
2019022810:55:00,286.4
2019022811:00:00,286.5
2019022811:05:00,286.5
2019022811:10:00,286.5
2019022811:15:00,286.5
2019022811:20:00,286.46
2019022811:25:00,286.46
2019022811:30:00,286.46
2019022813:35:00,286.4
2019022813:40:00,286.4
2019022813:45:00,286.3
2019022813:50:00,286.34
2019022813:55:00,286.32
2019022814:00:00,286.26
2019022814:05:00,286.32
2019022814:10:00,286.36
2019022814:15:00,286.44
2019022814:20:00,286.52
2019022814:25:00,286.46
2019022814:30:00,286.66
2019022814:35:00,286.66
2019022814:40:00,286.6
2019022814:45:00,286.7
2019022814:50:00,286.64
2019022814:55:00,286.64
2019022821:10:00,287.7
2019022821:15:00,288
2019022821:20:00,287.8
2019022821:25:00,287.82
2019022821:30:00,287.64
2019022821:35:00,287.54
2019022821:40:00,287.4
2019022821:45:00,287.3
2019022821:50:00,287.36
2019022821:55:00,287.2
2019022822:00:00,287.26
2019022822:05:00,287.34
2019022822:10:00,287.06
2019022822:15:00,287.06
2019022822:20:00,287.06
2019022822:25:00,287.06
2019022822:30:00,286.96
2019022822:35:00,286.86
2019022822:40:00,286.9
2019022822:45:00,286.62
2019022822:50:00,286.64
2019022822:55:00,286.6
2019022823:00:00,286.56
2019022823:05:00,286.9
2019022823:10:00,286.8
2019022823:15:00,286.6
2019022823:20:00,286.5
2019022823:25:00,286.46
2019022823:30:00,286.16
2019022823:35:00,286.02
2019022823:40:00,286.32
2019022823:45:00,286.3
2019022823:50:00,286.26
2019022823:55:00,286.2
2019030100:00:00,286.36
2019030109:05:00,286.1
2019030109:15:00,286.32
2019030109:20:00,286.36
2019030109:25:00,286.36
2019030109:30:00,286.3
2019030109:35:00,286.26
2019030109:40:00,286.3
2019030109:45:00,286.24
2019030109:50:00,286.26
2019030109:55:00,286.36
2019030110:00:00,286.26
2019030110:05:00,286.26
2019030110:10:00,286.26
2019030110:15:00,286.2
2019030110:35:00,286.16
2019030110:40:00,286.14
2019030110:45:00,286.12
2019030110:50:00,286.04
2019030110:55:00,286.06
2019030111:00:00,286.12
2019030111:05:00,286.16
2019030111:10:00,286.06
2019030111:15:00,286.12
2019030111:20:00,286.14
2019030111:25:00,286.14
2019030111:30:00,286.14
2019030113:35:00,285.96
2019030113:40:00,286
2019030113:45:00,286.02
2019030113:50:00,285.9
2019030113:55:00,285.86
2019030114:00:00,285.64
2019030114:05:00,285.62
2019030114:10:00,285.62
2019030114:15:00,285.66
2019030114:20:00,285.64
2019030114:25:00,285.7
2019030114:30:00,285.7
2019030114:35:00,285.8
2019030114:40:00,285.86
2019030114:45:00,285.86
2019030114:50:00,285.9
2019030114:55:00,285.92
2019030121:10:00,285.12
2019030121:15:00,284.96
2019030121:20:00,285.16
2019030121:25:00,285.02
2019030121:30:00,284.84
2019030121:35:00,284.9
2019030121:40:00,284.9
2019030121:45:00,284.66
2019030121:50:00,284.7
2019030121:55:00,284.86
2019030122:00:00,284.86
2019030122:05:00,284.8
2019030122:10:00,284.8
2019030122:15:00,284.86
2019030122:20:00,284.8
2019030122:25:00,284.64
2019030122:30:00,285.2
2019030122:35:00,285.14
2019030122:40:00,285.32
2019030122:45:00,285.5
2019030122:50:00,285.4
2019030122:55:00,285.5
2019030123:00:00,285.46
2019030123:05:00,285.84
2019030123:10:00,285.8
2019030123:15:00,285.7
2019030123:20:00,285.76
2019030123:25:00,285.74
2019030123:30:00,285.44
2019030123:35:00,285.1
2019030123:40:00,285.14
2019030123:45:00,285.26
2019030123:50:00,285.3
2019030123:55:00,285.3
2019030400:00:00,285.12
2019030409:05:00,282.4
2019030409:15:00,282.62
2019030409:20:00,282.76
2019030409:25:00,282.76
2019030409:30:00,282.76
2019030409:35:00,282.66
2019030409:40:00,282.66
2019030409:45:00,282.64
2019030409:50:00,282.64
2019030409:55:00,282.56
2019030410:00:00,282.62
2019030410:05:00,282.7
2019030410:10:00,282.66
2019030410:15:00,282.64
2019030410:35:00,282.66
2019030410:40:00,282.62
2019030410:45:00,282.7
2019030410:50:00,282.64
2019030410:55:00,282.7
2019030411:00:00,282.7
2019030411:05:00,282.66
2019030411:10:00,282.62
2019030411:15:00,282.62
2019030411:20:00,282.6
2019030411:25:00,282.62
2019030411:30:00,282.56
2019030413:35:00,281.9
2019030413:40:00,281.94
2019030413:45:00,281.8
2019030413:50:00,281.9
2019030413:55:00,281.76
2019030414:00:00,281.66
2019030414:05:00,281.7
2019030414:10:00,281.66
2019030414:15:00,281.64
2019030414:20:00,281.64
2019030414:25:00,281.7
2019030414:30:00,281.64
2019030414:35:00,281.7
2019030414:40:00,281.7
2019030414:45:00,281.86
2019030414:50:00,281.86
2019030414:55:00,281.86
2019030421:10:00,280.76
2019030421:15:00,280.4
2019030421:20:00,280.8
2019030421:25:00,281
2019030421:30:00,281
2019030421:35:00,280.86
2019030421:40:00,281
2019030421:45:00,281.12
2019030421:50:00,281.06
2019030421:55:00,281
2019030422:00:00,280.86
2019030422:05:00,281
2019030422:10:00,280.96
2019030422:15:00,280.96
2019030422:20:00,280.82
2019030422:25:00,280.86
2019030422:30:00,280.8
2019030422:35:00,280.56
2019030422:40:00,280.62
2019030422:45:00,280.56
2019030422:50:00,280.36
2019030422:55:00,280.3
2019030423:00:00,280.86
2019030423:05:00,280.66
2019030423:10:00,280.66
2019030423:15:00,280.74
2019030423:20:00,280.6
2019030423:25:00,280.66
2019030423:30:00,280.56
2019030423:35:00,280.64
2019030423:40:00,280.64
2019030423:45:00,280.7
2019030423:50:00,280.64
2019030423:55:00,280.64
2019030500:00:00,280.7
2019030509:05:00,280.9
2019030509:15:00,280.9
2019030509:20:00,280.76
2019030509:25:00,280.8
2019030509:30:00,280.76
2019030509:35:00,280.76
2019030509:40:00,280.76
2019030509:45:00,280.8
2019030509:50:00,280.86
2019030509:55:00,281.06
2019030510:00:00,281
2019030510:05:00,281.06
2019030510:10:00,281.02
2019030510:15:00,281.02
2019030510:35:00,280.96
2019030510:40:00,280.96
2019030510:45:00,280.96
2019030510:50:00,281.12
2019030510:55:00,281.06
2019030511:00:00,281.1
2019030511:05:00,281.06
2019030511:10:00,281.06
2019030511:15:00,281.12
2019030511:20:00,281.3
2019030511:25:00,281.26
2019030511:30:00,281.2
2019030513:35:00,281.24
2019030513:40:00,281.3
2019030513:45:00,281.2
2019030513:50:00,281.16
2019030513:55:00,281.1
2019030514:00:00,281.12
2019030514:05:00,280.96
2019030514:10:00,281
2019030514:15:00,281.02
2019030514:20:00,280.96
2019030514:25:00,281
2019030514:30:00,281
2019030514:35:00,280.96
2019030514:40:00,280.84
2019030514:45:00,280.82
2019030514:50:00,280.76
2019030514:55:00,280.76
2019030521:10:00,280.4
2019030521:15:00,280.96
2019030521:20:00,280.9
2019030521:25:00,281.1
2019030521:30:00,280.96
2019030521:35:00,280.86
2019030521:40:00,280.86
2019030521:45:00,280.76
2019030521:50:00,280.9
2019030521:55:00,280.74
2019030522:00:00,280.8
2019030522:05:00,280.9
2019030522:10:00,280.86
2019030522:15:00,280.74
2019030522:20:00,280.7
2019030522:25:00,280.6
2019030522:30:00,280.66
2019030522:35:00,280.66
2019030522:40:00,280.7
2019030522:45:00,280.7
2019030522:50:00,280.64
2019030522:55:00,280.74
2019030523:00:00,280.76
2019030523:05:00,280.2
2019030523:10:00,280.24
2019030523:15:00,280.36
2019030523:20:00,280.36
2019030523:25:00,280.56
2019030523:30:00,280.32
2019030523:35:00,280.14
2019030523:40:00,280.34
2019030523:45:00,280.52
2019030523:50:00,280.62
2019030523:55:00,280.5
2019030600:00:00,280.56
2019030609:05:00,281.02
2019030609:15:00,280.96
2019030609:20:00,280.92
2019030609:25:00,280.9
2019030609:30:00,281
2019030609:35:00,281.3
2019030609:40:00,281.2
2019030609:45:00,281.14
2019030609:50:00,281.06
2019030609:55:00,281.1
2019030610:00:00,281.16
2019030610:05:00,281.12
2019030610:10:00,281.02
2019030610:15:00,281.12
2019030610:35:00,281.06
2019030610:40:00,281.16
2019030610:45:00,281.24
2019030610:50:00,281.2
2019030610:55:00,281.16
2019030611:00:00,281.3
2019030611:05:00,281.46
2019030611:10:00,281.5
2019030611:15:00,281.5
2019030611:20:00,281.52
2019030611:25:00,281.56
2019030611:30:00,281.62
2019030613:35:00,281.5
2019030613:40:00,281.6
2019030613:45:00,281.6
2019030613:50:00,281.56
2019030613:55:00,281.66
2019030614:00:00,281.74
2019030614:05:00,281.7
2019030614:10:00,281.76
2019030614:15:00,281.86
2019030614:20:00,281.94
2019030614:25:00,281.9
2019030614:30:00,281.86
2019030614:35:00,281.86
2019030614:40:00,281.9
2019030614:45:00,281.86
2019030614:50:00,282.06
2019030614:55:00,282.22
2019030621:10:00,281.8
2019030621:15:00,281.64
2019030621:20:00,281.9
2019030621:25:00,281.64
2019030621:30:00,281.5
2019030621:35:00,281.74
2019030621:40:00,281.62
2019030621:45:00,281.52
2019030621:50:00,281.4
2019030621:55:00,281.5
2019030622:00:00,281.4
2019030622:05:00,281.4
2019030622:10:00,281.4
2019030622:15:00,281.42
2019030622:20:00,281.56
2019030622:25:00,281.5
2019030622:30:00,281.4
2019030622:35:00,281.46
2019030622:40:00,281.46
2019030622:45:00,281.56
2019030622:50:00,281.46
2019030622:55:00,281.56
2019030623:00:00,281.46
2019030623:05:00,281.36
2019030623:10:00,281.3
2019030623:15:00,281.3
2019030623:20:00,281.46
2019030623:25:00,281.46
2019030623:30:00,281.36
2019030623:35:00,281.5
2019030623:40:00,281.7
2019030623:45:00,281.7
2019030623:50:00,281.74
2019030623:55:00,281.6
2019030700:00:00,281.64
2019030709:05:00,281.8
2019030709:15:00,281.7
2019030709:20:00,281.7
2019030709:25:00,281.76
2019030709:30:00,281.7
2019030709:35:00,281.86
2019030709:40:00,281.86
2019030709:45:00,281.86
2019030709:50:00,281.8
2019030709:55:00,281.86
2019030710:00:00,281.82
2019030710:05:00,281.76
2019030710:10:00,281.64
2019030710:15:00,281.62
2019030710:35:00,281.52
2019030710:40:00,281.5
2019030710:45:00,281.5
2019030710:50:00,281.44
2019030710:55:00,281.4
2019030711:00:00,281.46
2019030711:05:00,281.4
2019030711:10:00,281.46
2019030711:15:00,281.4
2019030711:20:00,281.46
2019030711:25:00,281.46
2019030711:30:00,281.26
2019030713:35:00,281.24
2019030713:40:00,281.2
2019030713:45:00,281.14
2019030713:50:00,281.2
2019030713:55:00,281.1
2019030714:00:00,280.9
2019030714:05:00,280.96
2019030714:10:00,280.9
2019030714:15:00,281
2019030714:20:00,281
2019030714:25:00,281
2019030714:30:00,280.86
2019030714:35:00,280.86
2019030714:40:00,280.86
2019030714:45:00,280.86
2019030714:50:00,280.86
2019030714:55:00,280.86
2019030721:10:00,281.52
2019030721:15:00,281.5
2019030721:20:00,281.5
2019030721:25:00,281.4
2019030721:30:00,281.26
2019030721:35:00,280.96
2019030721:40:00,281.06
2019030721:45:00,281.02
2019030721:50:00,281.26
2019030721:55:00,281.24
2019030722:00:00,281.16
2019030722:05:00,281.14
2019030722:10:00,280.96
2019030722:15:00,281.12
2019030722:20:00,281.06
2019030722:25:00,281.1
2019030722:30:00,281.06
2019030722:35:00,280.86
2019030722:40:00,281.2
2019030722:45:00,281.2
2019030722:50:00,281.56
2019030722:55:00,281.52
2019030723:00:00,281.5
2019030723:05:00,281.7
2019030723:10:00,281.66
2019030723:15:00,281.6
2019030723:20:00,281.66
2019030723:25:00,281.62
2019030723:30:00,281.6
2019030723:35:00,281.66
2019030723:40:00,281.9
2019030723:45:00,282.1
2019030723:50:00,281.96
2019030723:55:00,282.06
2019030800:00:00,281.96
2019030809:05:00,281.9
2019030809:15:00,281.96
2019030809:20:00,281.86
2019030809:25:00,282.2
2019030809:30:00,282.2
2019030809:35:00,282.16
2019030809:40:00,282.12
2019030809:45:00,282.36
2019030809:50:00,282.26
2019030809:55:00,282.2
2019030810:00:00,282.2
2019030810:05:00,282.12
2019030810:10:00,282.2
2019030810:15:00,282.12
2019030810:35:00,282.12
2019030810:40:00,282.2
2019030810:45:00,282.14
2019030810:50:00,282.1
2019030810:55:00,282.16
2019030811:00:00,282.1
2019030811:05:00,282.1
2019030811:10:00,282.1
2019030811:15:00,282.2
2019030811:20:00,282.2
2019030811:25:00,282.26
2019030811:30:00,282.36
2019030813:35:00,282.86
2019030813:40:00,282.86
2019030813:45:00,282.86
2019030813:50:00,282.94
2019030813:55:00,283.12
2019030814:00:00,283.1
2019030814:05:00,283.02
2019030814:10:00,283.1
2019030814:15:00,283.2
2019030814:20:00,283.5
2019030814:25:00,283.56
2019030814:30:00,283.62
2019030814:35:00,283.62
2019030814:40:00,283.6
2019030814:45:00,283.6
2019030814:50:00,283.6
2019030814:55:00,283.62
2019030821:10:00,283.64
2019030821:15:00,283.62
2019030821:20:00,283.7
2019030821:25:00,283.6
2019030821:30:00,283.64
2019030821:35:00,284.32
2019030821:40:00,284.66
2019030821:45:00,284.74
2019030821:50:00,284.7
2019030821:55:00,284.9
2019030822:00:00,284.86
2019030822:05:00,285
2019030822:10:00,285.22
2019030822:15:00,285
2019030822:20:00,285.1
2019030822:25:00,285.4
2019030822:30:00,285.06
2019030822:35:00,285.06
2019030822:40:00,284.76
2019030822:45:00,284.76
2019030822:50:00,284.7
2019030822:55:00,284.64
2019030823:00:00,284.62
2019030823:05:00,284.7
2019030823:10:00,284.76
2019030823:15:00,284.7
2019030823:20:00,284.7
2019030823:25:00,284.7
2019030823:30:00,284.74
2019030823:35:00,284.76
2019030823:40:00,284.7
2019030823:45:00,284.76
2019030823:50:00,284.62
2019030823:55:00,284.66
2019031100:00:00,284.7
2019031109:05:00,284.9
2019031109:15:00,284.74
2019031109:20:00,284.64
2019031109:25:00,284.74
2019031109:30:00,284.6
2019031109:35:00,284.46
2019031109:40:00,284.54
2019031109:45:00,284.52
2019031109:50:00,284.44
2019031109:55:00,284.44
2019031110:00:00,284.44
2019031110:05:00,284.4
2019031110:10:00,284.34
2019031110:15:00,284.36
2019031110:35:00,284.5
2019031110:40:00,284.62
2019031110:45:00,284.62
2019031110:50:00,284.62
2019031110:55:00,284.66
2019031111:00:00,284.62
2019031111:05:00,284.62
2019031111:10:00,284.56
2019031111:15:00,284.56
2019031111:20:00,284.62
2019031111:25:00,284.56
2019031111:30:00,284.6
2019031113:35:00,284.86
2019031113:40:00,284.86
2019031113:45:00,284.86
2019031113:50:00,284.9
2019031113:55:00,285
2019031114:00:00,284.92
2019031114:05:00,284.9
2019031114:10:00,284.96
2019031114:15:00,284.9
2019031114:20:00,285
2019031114:25:00,285.02
2019031114:30:00,285
2019031114:35:00,285
2019031114:40:00,284.96
2019031114:45:00,284.86
2019031114:50:00,284.86
2019031114:55:00,284.8
2019031121:10:00,284.46
2019031121:15:00,284.52
2019031121:20:00,284.5
2019031121:25:00,284.44
2019031121:30:00,284.6
2019031121:35:00,284.56
2019031121:40:00,284.2
2019031121:45:00,284.2
2019031121:50:00,284.16
2019031121:55:00,284.16
2019031122:00:00,284
2019031122:05:00,283.96
2019031122:10:00,284.04
2019031122:15:00,284
2019031122:20:00,284.02
2019031122:25:00,283.9
2019031122:30:00,283.92
2019031122:35:00,283.9
2019031122:40:00,283.76
2019031122:45:00,283.56
2019031122:50:00,283.44
2019031122:55:00,283.5
2019031123:00:00,283.56
2019031123:05:00,283.66
2019031123:10:00,283.74
2019031123:15:00,283.7
2019031123:20:00,283.74
2019031123:25:00,283.64
2019031123:30:00,283.74
2019031123:35:00,283.86
2019031123:40:00,283.76
2019031123:45:00,283.7
2019031123:50:00,283.76
2019031123:55:00,283.7
2019031200:00:00,283.7
2019031209:05:00,283.56
2019031209:15:00,283.7
2019031209:20:00,283.6
2019031209:25:00,283.76
2019031209:30:00,283.74
2019031209:35:00,283.7
2019031209:40:00,283.62
2019031209:45:00,283.56
2019031209:50:00,283.62
2019031209:55:00,283.62
2019031210:00:00,283.6
2019031210:05:00,283.64
2019031210:10:00,283.74
2019031210:15:00,283.7
2019031210:35:00,283.7
2019031210:40:00,283.74
2019031210:45:00,283.9
2019031210:50:00,283.96
2019031210:55:00,283.94
2019031211:00:00,284.06
2019031211:05:00,284.02
2019031211:10:00,284.14
2019031211:15:00,284.22
2019031211:20:00,284.06
2019031211:25:00,284.06
2019031211:30:00,283.9
2019031213:35:00,284.22
2019031213:40:00,284.3
2019031213:45:00,284.36
2019031213:50:00,284.36
2019031213:55:00,284.4
2019031214:00:00,284.36
2019031214:05:00,284.26
2019031214:10:00,284.16
2019031214:15:00,284.2
2019031214:20:00,284.12
2019031214:25:00,284.16
2019031214:30:00,284.16
2019031214:35:00,284.2
2019031214:40:00,284.2
2019031214:45:00,284.16
2019031214:50:00,284.16
2019031214:55:00,284.2
2019031221:10:00,284.36
2019031221:15:00,284.3
2019031221:20:00,284.26
2019031221:25:00,284.24
2019031221:30:00,284.16
2019031221:35:00,284
2019031221:40:00,284
2019031221:45:00,284.04
2019031221:50:00,284.14
2019031221:55:00,284.06
2019031222:00:00,284.2
2019031222:05:00,284.14
2019031222:10:00,284.14
2019031222:15:00,284.1
2019031222:20:00,284.2
2019031222:25:00,284.12
2019031222:30:00,284.16
2019031222:35:00,284.26
2019031222:40:00,284.3
2019031222:45:00,284.3
2019031222:50:00,284.1
2019031222:55:00,284.14
2019031223:00:00,284.06
2019031223:05:00,284.06
2019031223:10:00,284.16
2019031223:15:00,284.16
2019031223:20:00,284.16
2019031223:25:00,284.2
2019031223:30:00,284.2
2019031223:35:00,284.26
2019031223:40:00,284.26
2019031223:45:00,284.14
2019031223:50:00,284.2
2019031223:55:00,284.1
2019031300:00:00,284.1
2019031309:05:00,285.56
2019031309:15:00,285.4
2019031309:20:00,285.4
2019031309:25:00,285.46
2019031309:30:00,285.46
2019031309:35:00,285.46
2019031309:40:00,285.46
2019031309:45:00,285.42
2019031309:50:00,285.46
2019031309:55:00,285.46
2019031310:00:00,285.5
2019031310:05:00,285.46
2019031310:10:00,285.56
2019031310:15:00,285.7
2019031310:35:00,285.62
2019031310:40:00,285.7
2019031310:45:00,285.74
2019031310:50:00,285.7
2019031310:55:00,285.6
2019031311:00:00,285.64
2019031311:05:00,285.7
2019031311:10:00,285.62
2019031311:15:00,285.64
2019031311:20:00,285.64
2019031311:25:00,285.64
2019031311:30:00,285.7
2019031313:35:00,285.56
2019031313:40:00,285.6
2019031313:45:00,285.66
2019031313:50:00,285.66
2019031313:55:00,285.7
2019031314:00:00,285.56
2019031314:05:00,285.5
2019031314:10:00,285.52
2019031314:15:00,285.46
2019031314:20:00,285.52
2019031314:25:00,285.5
2019031314:30:00,285.56
2019031314:35:00,285.46
2019031314:40:00,285.5
2019031314:45:00,285.5
2019031314:50:00,285.62
2019031314:55:00,285.56
2019031321:10:00,286.02
2019031321:15:00,286
2019031321:20:00,286.06
2019031321:25:00,286.16
2019031321:30:00,286.12
2019031321:35:00,285.96
2019031321:40:00,285.96
2019031321:45:00,286.12
2019031321:50:00,286.14
2019031321:55:00,286.32
2019031322:00:00,286.3
2019031322:05:00,286.2
2019031322:10:00,286.2
2019031322:15:00,286.1
2019031322:20:00,286.12
2019031322:25:00,286.16
2019031322:30:00,286.12
2019031322:35:00,286.12
2019031322:40:00,285.9
2019031322:45:00,286.06
2019031322:50:00,286.1
2019031322:55:00,286.02
2019031323:00:00,285.9
2019031323:05:00,286
2019031323:10:00,286.02
2019031323:15:00,286.1
2019031323:20:00,286.16
2019031323:25:00,286.14
2019031323:30:00,286.16
2019031323:35:00,286.06
2019031323:40:00,285.96
2019031323:45:00,286.06
2019031323:50:00,286.1
2019031323:55:00,286.06
2019031400:00:00,286
2019031409:05:00,285.9
2019031409:15:00,285.6
2019031409:20:00,285.62
2019031409:25:00,285.6
2019031409:30:00,285.7
2019031409:35:00,285.66
2019031409:40:00,285.62
2019031409:45:00,285.7
2019031409:50:00,285.6
2019031409:55:00,285.36
2019031410:00:00,285.36
2019031410:05:00,285.46
2019031410:10:00,285.4
2019031410:15:00,285.32
2019031410:35:00,285.3
2019031410:40:00,285.3
2019031410:45:00,285.36
2019031410:50:00,285.26
2019031410:55:00,285.36
2019031411:00:00,285.32
2019031411:05:00,285.36
2019031411:10:00,285.42
2019031411:15:00,285.3
2019031411:20:00,285.14
2019031411:25:00,285.24
2019031411:30:00,285.32
2019031413:35:00,285.2
2019031413:40:00,285.2
2019031413:45:00,285.36
2019031413:50:00,285.36
2019031413:55:00,285.4
2019031414:00:00,285.46
2019031414:05:00,285.36
2019031414:10:00,285.3
2019031414:15:00,285.4
2019031414:20:00,285.46
2019031414:25:00,285.36
2019031414:30:00,285.36
2019031414:35:00,285.36
2019031414:40:00,285.2
2019031414:45:00,285.26
2019031414:50:00,285.26
2019031414:55:00,285.26
2019031421:10:00,283.44
2019031421:15:00,283.56
2019031421:20:00,283.6
2019031421:25:00,283.8
2019031421:30:00,283.74
2019031421:35:00,283.64
2019031421:40:00,283.46
2019031421:45:00,283.34
2019031421:50:00,283.5
2019031421:55:00,283.46
2019031422:00:00,283.56
2019031422:05:00,283.8
2019031422:10:00,283.64
2019031422:15:00,283.56
2019031422:20:00,283.4
2019031422:25:00,283.36
2019031422:30:00,283.46
2019031422:35:00,283.56
2019031422:40:00,283.5
2019031422:45:00,283.52
2019031422:50:00,283.52
2019031422:55:00,283.4
2019031423:00:00,283.5
2019031423:05:00,283.52
2019031423:10:00,283.46
2019031423:15:00,283.5
2019031423:20:00,283.56
2019031423:25:00,283.52
2019031423:30:00,283.4
2019031423:35:00,283.46
2019031423:40:00,283.46
2019031423:45:00,283.4
2019031423:50:00,283.46
2019031423:55:00,283.36
2019031500:00:00,283.4
2019031509:05:00,283.5
2019031509:15:00,283.56
2019031509:20:00,283.6
2019031509:25:00,283.56
2019031509:30:00,283.56
2019031509:35:00,283.56
2019031509:40:00,283.56
2019031509:45:00,283.56
2019031509:50:00,283.6
2019031509:55:00,283.66
2019031510:00:00,283.6
2019031510:05:00,283.6
2019031510:10:00,283.46
2019031510:15:00,283.46
2019031510:35:00,283.64
2019031510:40:00,283.74
2019031510:45:00,283.82
2019031510:50:00,283.86
2019031510:55:00,283.9
2019031511:00:00,284.46
2019031511:05:00,284.52
2019031511:10:00,284.5
2019031511:15:00,284.56
2019031511:20:00,284.56
2019031511:25:00,284.5
2019031511:30:00,284.64
2019031513:35:00,284.5
2019031513:40:00,284.56
2019031513:45:00,284.5
2019031513:50:00,284.52
2019031513:55:00,284.52
2019031514:00:00,284.7
2019031514:05:00,284.84
2019031514:10:00,284.86
2019031514:15:00,285.12
2019031514:20:00,285.26
2019031514:25:00,285.14
2019031514:30:00,285.12
2019031514:35:00,285.16
2019031514:40:00,285.1
2019031514:45:00,285.02
2019031514:50:00,285
2019031514:55:00,285.02
2019031521:10:00,284.64
2019031521:15:00,284.7
2019031521:20:00,284.8
2019031521:25:00,285.02
2019031521:30:00,284.9
2019031521:35:00,284.96
2019031521:40:00,285.06
2019031521:45:00,285.12
2019031521:50:00,285.12
2019031521:55:00,285.16
2019031522:00:00,285.24
2019031522:05:00,285.1
2019031522:10:00,285.12
2019031522:15:00,285.24
2019031522:20:00,285.52
2019031522:25:00,285.42
2019031522:30:00,285.14
2019031522:35:00,285.24
2019031522:40:00,285.16
2019031522:45:00,285.1
2019031522:50:00,285.16
2019031522:55:00,285.02
2019031523:00:00,284.96
2019031523:05:00,284.96
2019031523:10:00,284.86
2019031523:15:00,285
2019031523:20:00,285
2019031523:25:00,285
2019031523:30:00,284.9
2019031523:35:00,285
2019031523:40:00,285
2019031523:45:00,284.96
2019031523:50:00,284.9
2019031523:55:00,284.9
2019031800:00:00,284.8
2019031809:05:00,284.1
2019031809:15:00,284.36
2019031809:20:00,284.32
2019031809:25:00,284.14
2019031809:30:00,284.2
2019031809:35:00,284.26
2019031809:40:00,284.32
2019031809:45:00,284.36
2019031809:50:00,284.44
2019031809:55:00,284.5
2019031810:00:00,284.36
2019031810:05:00,284.3
2019031810:10:00,284.36
2019031810:15:00,284.4
2019031810:35:00,284.32
2019031810:40:00,284.2
2019031810:45:00,284.2
2019031810:50:00,284.24
2019031810:55:00,284.3
2019031811:00:00,284.2
2019031811:05:00,284.2
2019031811:10:00,284.2
2019031811:15:00,284.46
2019031811:20:00,284.32
2019031811:25:00,284.32
2019031811:30:00,284.32
2019031813:35:00,284.36
2019031813:40:00,284.3
2019031813:45:00,284.3
2019031813:50:00,284.3
2019031813:55:00,284.3
2019031814:00:00,284.2
2019031814:05:00,284.26
2019031814:10:00,284.2
2019031814:15:00,284.2
2019031814:20:00,284.32
2019031814:25:00,284.36
2019031814:30:00,284.32
2019031814:35:00,284.32
2019031814:40:00,284.36
2019031814:45:00,284.7
2019031814:50:00,285.02
2019031814:55:00,285.16
2019031821:10:00,285.76
2019031821:15:00,285.7
2019031821:20:00,285.62
2019031821:25:00,285.62
2019031821:30:00,285.5
2019031821:35:00,285.62
2019031821:40:00,285.64
2019031821:45:00,285.5
2019031821:50:00,285.34
2019031821:55:00,285.62
2019031822:00:00,285.56
2019031822:05:00,285.56
2019031822:10:00,285.62
2019031822:15:00,285.5
2019031822:20:00,285.42
2019031822:25:00,285.4
2019031822:30:00,285.46
2019031822:35:00,285.56
2019031822:40:00,285.46
2019031822:45:00,285.52
2019031822:50:00,285.5
2019031822:55:00,285.66
2019031823:00:00,285.66
2019031823:05:00,285.7
2019031823:10:00,285.7
2019031823:15:00,285.62
2019031823:20:00,285.7
2019031823:25:00,285.64
2019031823:30:00,285.62
2019031823:35:00,285.66
2019031823:40:00,285.62
2019031823:45:00,285.62
2019031823:50:00,285.6
2019031823:55:00,285.56
2019031900:00:00,285.56
2019031909:05:00,285.56
2019031909:15:00,285.6
2019031909:20:00,285.7
2019031909:25:00,285.7
2019031909:30:00,285.7
2019031909:35:00,285.62
2019031909:40:00,285.66
2019031909:45:00,285.7
2019031909:50:00,285.74
2019031909:55:00,285.82
2019031910:00:00,285.86
2019031910:05:00,285.9
2019031910:10:00,285.96
2019031910:15:00,285.96
2019031910:35:00,286.2
2019031910:40:00,286.2
2019031910:45:00,286.14
